impressions,clicks,click_rate,session_length_secs,unique_sites,unique_apps,device_type,device_conn_type,ua_len,hour_mean,hour_std,interclick_mean,interclick_std,c14_nunique,c15_nunique,c16_nunique,c17_nunique,c18_nunique,c19_nunique,c20_nunique,c21_nunique
4.076149650524702,0.37616492370609333,0.32841861651895954,98.48919760208256,0.6752591324845127,1.1148449850572864,1.0087743894003944,1.0214587093070715,95.41684736400775,10.741826971017549,0.19946864281344115,19.759810113746934,5.108899617018899,0.9854321944321648,1.1418378245224579,1.0250655422662587,0.8278045910212495,1.0658846041861312,0.9593579200260536,0.9404517325958907,1.0253069059209978
2.9346911753865257,3.4494930793269667,0.25930199342695864,234.41148355479575,0.6243928981586488,1.026116967928125,0.9993718564552805,0.993900289802652,83.36830040235893,14.609578283872086,0.4001544892633001,60.06631477718322,20.655904266791612,0.9688242807243044,0.8932652614115936,1.085334520835201,1.0098293974924186,1.0309578116754372,0.8210906707506458,0.9832506089379146,1.0454529716191898
8.227189230731238,2.9208327807918923,0.08590049836782943,406.5480844295558,1.3014638017635995,0.6694982351370239,0.9914947699613035,1.0226172172143257,67.39904990209796,17.48607874260014,0.5987022470399852,49.62424190330929,15.22270462320322,1.0130977847802496,0.8925697408760183,1.1768717875848913,0.8179578610875854,0.956532092623962,0.9299383372519465,1.057643113836171,1.102963536899236
2.5983406014619366,0.0,0.26873119061518125,250.7698591798028,1.4064601334676499,1.3969877555185826,1.0329677036862652,0.9791630998159689,83.28492449008245,14.680428120019611,0.3852050418964925,60.479429779456616,19.952308479738974,0.8995857770499356,0.8524292128224014,0.9499500615786799,1.0107529239559943,0.9090654115622973,0.9486054253382047,0.9762906411985292,0.9451360887306256
4.531292824271678,0.7375197711237604,0.3477132923091066,89.51821260566835,0.7918186760623137,0.8134200991118398,1.0045999389127156,1.0301441367540762,94.7067542524097,10.510453772602856,0.21331123435000798,20.146144193422522,4.979437395227098,1.1367864788209296,0.8377529879860935,1.0047284983188927,0.9384591770547087,0.8604091636644436,1.0491596709167554,0.9812074918217194,1.0231266288890373
3.520113650223951,0.06208269569948388,0.3229211905247429,107.69545516767579,0.5006374083180604,1.2019953986548553,0.9773876732790518,0.9876818733500683,98.20888525156462,10.940717632050342,0.19445314933364927,18.613300369542298,5.067237581692678,1.0950551432588596,1.0132382585529602,0.9439012557149972,0.9397684319721029,0.9073601555486263,0.784138030837704,0.9786635740645115,1.087463821434222
4.54087997962834,1.3145690703861117,0.22725838041000346,179.71092515632188,0.9881589079119109,0.7334233703200597,0.9949809009755449,1.012993228913561,78.4778489433657,13.424007026158796,0.5055154045003646,44.981729083809206,10.1687539247992,0.9804753757471455,1.0100249828124488,1.0443084486820406,0.9425776698844648,0.9554403308027885,0.9952836576283322,1.0417832119865895,0.9480056979197613
71.03213247093328,67.58411550899496,0.9752735401143331,50.39131020778724,25.31325889626819,12.084848321744804,0.02637677969839602,0.055989987642890614,9.751997607101028,2.0827320701854757,0.09963718705944088,0.8403204507863273,0.09436560140073495,5.829087381894376,6.066541006463807,5.943821575954687,6.110785638220408,6.078847951500349,6.007664850654927,5.951101168716248,5.780116004892704
68.93579136184856,67.86317361193281,0.9697964134145619,37.07204655594652,24.921553492542145,12.070949683546957,0.02646715261208371,0.006971593260589965,12.68937358114345,1.9525859393404272,0.09751904809679197,0.0,0.41960197235751606,5.915984698562003,6.082984873872284,5.959436325527061,5.999933564826367,5.881407612790953,6.068423051169516,6.0474665558567535,6.045825730518146
7.962785242702033,0.09532154920723557,0.12796834344638247,399.44370251576134,1.5406954944227467,0.8587781938324243,0.9966316206508402,0.9931605620255614,70.06986979324314,17.20352864719341,0.6088923374673528,50.87574898368089,15.119416136005478,1.0046260842161374,0.8377248074234624,1.0456395230848528,1.1193695080150512,1.1086196733129436,0.8714588568073806,1.0788449564780038,0.9113895252772751
72.6626691065923,68.14409770907442,0.9880850331541475,40.068932224364524,25.03648124806122,12.17438089314395,0.0,0.0022550730158654884,11.362603100288071,1.9468669029199162,0.09547578549067735,3.814976398000681,0.3995887384443631,6.05024509617196,6.07889907226209,6.063323985996357,5.772257451921596,6.063639203300904,5.87295184130567,5.940097185109945,6.081912164328515
4.599700826660525,1.9911578914556167,0.32308854001367154,97.85954695547642,0.7081776404895961,0.7788483225334192,0.9727853574206905,0.9920941038579104,94.95772846836914,10.799093190211595,0.19975654085723554,20.90287677686911,5.1151765664886195,0.9883803456489868,0.9225156639923655,0.9818034464348423,0.93654076982856,1.0577447478258808,1.0280812136371933,1.0230926371354816,0.8958315705666198
2.737003345483056,1.4958434710705302,0.23010242650598545,231.6836409569799,0.7826018514947088,1.0389566293477996,1.0658627029611112,1.0063105413684579,83.71703030612481,15.126754019292138,0.3931527696856391,59.286619361537916,20.508550246880404,1.1074736896915884,0.9206785602004887,1.1545530146290426,1.1862008467926741,0.7327821818067776,0.8415205760883844,0.8611941854302887,0.8302834362670688
69.30234639489315,66.52475751383206,0.9851100053967585,45.69158916657419,25.96897695242349,12.121920300457498,0.03196979835181714,0.015974910075705933,10.732933899560207,1.622399798128387,0.1048053372278376,0.0,0.3741772593807652,5.865246716394115,6.0600274479658065,6.009110830310829,6.069891315096674,6.01983011946002,6.089396165862809,6.065445211839541,5.940272855912204
9.096817019642776,2.0115119486795745,0.16665417595679638,293.0894825117221,1.645107666347731,1.1179798950332367,1.020882862819103,0.9905992149510949,74.99828724161239,15.833301115738099,0.30922483445319093,29.545919027764455,7.9909610046559045,1.1055580633674018,1.043069802641389,1.2054181262861272,0.9288293919769316,1.09259759103264,0.9268255133412348,0.9252895347515128,1.0953046068566434
68.34356846576372,67.85189531712506,0.9715136146319914,37.49395248513242,25.183615486444697,11.858005227710242,0.01606515108800379,0.012581144831531589,8.145946887713377,2.107927510007244,0.10415425368926867,1.385795335147053,0.5572959123079209,6.034287769877653,5.957681626804536,5.890893241420554,5.929803725502763,5.949904841325223,6.0353453933144845,5.950849774926444,6.021100198802121
49.85802356865465,44.509275891923544,0.9070168284728118,44.20852394136661,19.277358252251254,9.881228360843194,0.0,0.0,13.18131518124622,2.4421986691955073,0.09814567573899612,0.5581574648272676,0.7946348511977669,5.032346150416674,4.990038679770498,5.060412161962719,5.052366054645378,4.9902865168888315,5.004038395593675,4.970461240307153,5.065951187640929
70.59378043173737,67.84867963113851,0.9717916135273609,52.358462317945325,24.763495309090217,12.28264444577473,0.008545959210989851,0.04416448480900591,11.251745584791877,1.706197559586773,0.0929173328095022,1.4210372790053982,0.005862865632965092,5.875359605350825,5.800672991824761,6.089110228268136,6.152969609063427,6.079209833624162,5.9591572490636295,5.952738985979749,5.962442434705218
6.264287216357127,2.119961034943194,0.17488615577175098,196.1629700607572,1.6855315830532083,1.1783408667562,0.9942003267481451,1.0050290151974552,89.6556742671088,13.88120479551493,0.48198045603556505,40.0898680517196,12.16980343536934,2.075555890399113,1.9214857743712492,2.0605590538598397,1.792501723751512,2.0626794465522145,2.085299417310969,1.9711620285647853,1.9312736339918462
9.364325354433458,2.0611710142085897,0.2089806054071052,295.96251852973245,1.9133822577556954,1.222684636093991,1.0184678215280647,1.0082272599366549,75.03709073310527,16.389831634607393,0.30722698429146733,30.4510781078854,7.966293726377095,0.7901490288641624,1.0975467486841337,0.9566538454246959,1.0627481186382137,1.0930747077097633,1.1026850370749162,0.988377507207896,1.1067105825104013
6.215467829859398,0.8470444086395738,0.1383097853005068,243.42771734861142,1.5024140396391676,0.9120953339038338,1.011655127770846,0.9810244451756349,76.81321481764049,18.956084796868137,0.5033634764093006,30.71353790215128,7.946288771556957,0.938755801987396,0.9478286465921409,0.8016968224124881,1.0651979189887988,0.9362066643934226,1.0277047574564249,0.9950025066687896,0.88317511049198
48.88618781886623,43.466157871567084,0.8934605933966652,52.49491027088152,19.71012156257355,9.994162600745547,0.0012814322540328643,0.0,11.331388751523582,3.0624828615822213,0.11199568152872384,1.4402585554407765,0.1655620609295807,5.1508509244787035,5.0126583997991725,4.887187621376669,5.058874987392689,5.0396418002385985,5.133388573874303,5.028226606596837,5.151126256867716
7.022501318359019,0.9536468648637721,0.1607649748538193,200.08298142528815,0.9834464108142836,1.2917220565998448,1.029010088611898,1.0049090659035615,91.40067445528705,13.915335035068608,0.4758613213655465,40.256579365835556,12.076612316934543,2.2308498726243355,1.9527572624737268,2.0704937538875186,1.9494071818871006,2.0204532630975742,2.14692797215525,2.099392688059499,2.0543906194548396
3.080318828531607,0.0,0.0018813526742458239,355.61067601755326,1.5536143737403225,1.00708924476075,1.0086506500060923,0.9898444573920653,92.31018461526588,10.124609891484724,0.29028578086661067,56.64681504112338,10.291932001530263,0.8249902528365095,1.0640300346842029,1.0029959252983542,1.0260309487391226,1.148707421524848,0.9688819449185538,0.9659287461167172,0.7745283180304188
7.511484100688993,0.7031918281001808,0.14713510702047575,254.0176654147686,1.6076944115246183,1.0382760380173195,0.998709884403821,1.012034446294378,78.03780810869719,19.550623869120603,0.495684292461449,30.753986186196883,8.460581924732917,0.9442876475896735,0.9316754166862375,0.9374180288671295,1.0886419247572714,1.0720818998806745,1.0828585268925723,1.081810148913684,0.9381531518757049
7.8195004147558755,1.958295818671496,0.15598440050246368,254.76584147892876,1.5529685251915737,0.8637485685634303,1.0240899457494703,0.9839303655302616,76.43944752394515,18.80523795257734,0.48893599660453335,32.339148920274695,7.5789399808740825,0.9628097151532095,0.9878697444360903,1.1397483251663543,1.1374484683628605,1.078583868485578,1.031206772720174,1.080577164977119,1.0233966906660468
3.5344634023322,0.2364301702337617,0.006731885054611546,365.0974182744758,1.3746294837633561,0.9306990175297015,0.970499580942182,0.9724457089667584,88.31405984175306,9.917006895119043,0.30821757016117557,55.794780285945464,9.542705927865093,1.0863857549871647,0.9745314525689528,0.9551021595524366,1.0587024405128695,1.0474156628267681,0.9482418634661912,0.9601024661983384,0.7582873091972554
10.874015033605723,1.5823152768939972,0.210044724340201,295.75125003442895,1.6482488590294941,0.8769739212887597,1.0334435172047398,0.9629888229316872,72.7472727190551,16.089442739890586,0.3030177957486293,30.522370503838744,8.27309136398666,0.8293101389477706,1.0585878467171952,0.9518408533379948,0.805542306533271,0.9444452204200752,1.0108472645433944,1.089587225701675,1.0744593235710111
29.324478930552907,24.46084873610933,0.83962070020793,73.84507493101896,14.721974170084264,8.235597002084642,0.05842138826027602,0.0,15.148312666765124,3.9266424981925807,0.20060697402081254,3.6773529769900737,0.530880818400061,4.113830533915926,4.085807443033668,4.03736462743412,3.828209124683958,4.195709648048188,3.9594300051024054,3.9578142707367427,4.131648980837879
28.72636688404416,26.067441217969318,0.8117373535286254,81.04678173229946,16.402582684617965,7.966503146578661,0.0,0.015237946251381055,14.86723464543567,4.075522746514917,0.18287710859633582,2.8017862623257868,0.018934332786925412,4.201721199835306,4.003042089732696,3.906082614368469,3.858091062727028,4.061479228655038,4.1138843998209556,4.066297333252487,3.8717850441779635
2.5439751543727755,0.15434982533044028,0.31685588182650193,101.85230245400395,0.10827739179494877,0.9922686250140527,1.0045612066268599,1.0324320303330625,91.3785203224099,11.059034148929362,0.19724262601045098,20.45796633040343,4.622163849483655,0.7819172291351467,1.1027464018146336,0.8537470628319468,1.1435873427973409,0.9766677065608976,0.7917494588929792,1.0785653572457272,1.0271093700920377
3.5864930415292298,0.0,0.21228524698382947,175.40359553207088,0.1923032292447594,0.6251307014557468,1.0152211308171961,1.0276924595146584,77.21759382768458,12.648808617327543,0.4963158076150855,44.95660543325491,10.30150120243607,0.963728217406715,0.9485031723403169,0.9518879644255415,0.9288966499411447,1.1468293310790494,0.967405171357681,0.9340507391647703,1.002129483491771
28.662018583377478,26.228166610759516,0.8165775999141316,86.06308254894982,14.768656873633962,8.242711484185909,0.03294305710161595,0.0,11.634384477226526,3.5061338895321525,0.1930712910098117,2.6883028329576675,0.290053080647867,4.104521571703609,3.9587930440008465,3.886294963428544,4.143269791210122,4.076223179532126,3.8582640888324917,3.995541017120566,3.9238867116755713
12.442878776661546,0.0,0.19889277380934203,297.4248390331974,2.4133694688046363,0.9469146294201918,0.9643106027489354,1.0134459850936173,75.54274720485864,16.157541072825094,0.28985178647373605,29.44512210388285,8.058464179917753,0.9365213047529409,0.9956289696687192,1.200810652062016,0.995792972736119,1.1030492250228456,0.9204701922876556,0.9764101234141713,1.0114227448690893
50.31817510061276,44.64046224601133,0.8891304379450854,57.25564100483368,19.84498635078905,10.007737115864932,0.01558562272465763,0.007668640658859705,11.721282373379186,2.8969923068617516,0.0977128528379712,0.4008563580048622,0.6477243148611957,5.011413073187444,4.935757725057024,5.18671743356884,5.007694935785178,5.136098714897842,4.980819345961331,5.042429647377467,5.146597132052785
5.4780008700801295,1.5089772854682209,0.011461317074884864,344.50069417136484,0.0,0.92286321518956,0.9748022182572271,1.0262108520021431,91.57592876038316,9.62479104182574,0.30223064484220247,52.661194319949686,10.433473647581549,0.9872751410159534,0.92915313790439,1.24986333154955,0.9194950511232368,0.9543424097033364,1.1338838135974836,1.098512024567908,0.9266483925113822
28.870613699678138,24.38011353991205,0.8489048126487913,91.39850415545258,15.090329879641635,8.030059767819383,0.0,0.01858268642222348,16.690649315921142,3.8803478148484034,0.20352273341806693,3.1039056291754754,0.15606205242047377,4.005985490069286,3.9303752112847787,3.9322086151848454,4.017618334128134,4.062846678987979,3.9795654814499013,3.9003481418488617,3.871097124088544
39.50433674427354,32.525851871488875,0.6980171529262124,83.02594243059643,17.788110535974532,10.070141934598306,0.028973437702982472,0.0,8.91775956457461,5.3149254707026765,0.20831766132245153,1.0475883771834091,0.4580609346207558,4.890212758469214,5.034692863887443,4.926989894014502,5.045310303052756,5.020264878536865,4.898896496775407,4.972756678717454,4.865557118430684
50.48254724406011,45.652014827564884,0.8980397661286067,53.99010295986922,20.29970355446552,9.978359810106765,0.020983661700346736,0.0,11.593356563960972,3.2355012984893903,0.10483318618546772,0.0,0.8698952181621842,5.224095487246155,4.985679855232217,4.954039769548545,5.002195234127789,4.965870649732991,4.993650998358474,5.234747713938592,4.951177825043055
4.7899868179886855,0.0,0.21703190464082334,171.9932534646685,0.48472627337422547,0.7927448198610227,0.9693574769005721,1.0126407209759194,84.96344971871338,12.86816733303453,0.48647505198910856,46.81928883408097,10.13355913338792,1.0557674172751768,1.0298103549134667,0.8175572448574508,1.1843032650590692,1.0442633205232448,1.0875382106067277,0.7905103266694098,1.1503904715159265
1.8972408016524982,2.1652399285372326,0.24507471497836492,244.3871064665755,1.342069561683949,0.7568893791754799,1.0050543013162587,0.998126144068874,85.84391793309159,14.904762692374044,0.39505280897477785,58.526646093234724,20.131772948325544,0.8779316339879499,1.0791595951275068,1.1159868561175874,0.9683477239000685,1.1258513190148007,0.8969888395140072,0.8817681718457397,1.004364539011918
6.710260540791114,0.5308500099785942,0.15100136388111957,251.96464633114965,2.2228817525857956,1.1214815779472425,1.050671668985276,1.0207376007384577,79.13553164950923,19.08893104119924,0.5063177858141582,29.006652552418146,8.247536107756265,0.9946118698815676,0.9294909399869941,1.0870390851324676,1.051268438786647,1.1450914650634962,0.9800858513453686,0.9963571432272956,0.9932536124915042
30.416645581499235,25.947168838289404,0.8343372738942882,96.84758404220652,14.887769057009633,8.05875550485616,0.015727016969189295,0.0,10.155016952873583,4.247987756879922,0.21276573661790826,2.618899705553321,0.23210492269886224,4.056630279006207,3.8977669799485644,4.121572832333906,4.067372650889076,3.913715763166553,4.161129067295919,4.092961748309618,4.212669096288726
3.361473182359351,0.12067693663390272,0.0,351.6737206828819,0.3769967802558769,1.2551845436892552,0.9781934387987896,1.0343203424580238,83.81054648071898,10.245585670461852,0.30301339241444997,56.31727206976977,10.361388637034265,0.9093295539438929,0.9453562565091788,1.0100449152892987,1.08281060201227,0.9167974875916729,1.1698028368641349,0.906363543081157,1.102074032179412
3.5883460524263406,0.637751411332194,0.2592395663463347,246.08943855588956,0.0,0.6979917707491683,0.9942273342897959,1.0104214026104499,86.66544369467832,15.022708435992456,0.40894428945987277,60.06581645594402,20.568191724834385,1.043415128271813,1.0356230756332843,0.8913255472949415,1.044665546668335,0.9120354139448356,1.0646202220065504,1.0366400168019878,1.0057860588950809
5.240362239208716,1.7592965446831574,0.23983097330188557,241.50789708392077,1.6875629357698312,0.9098163117336849,1.0274891094120344,1.035719552772422,85.33441659050607,15.060053276679849,0.4008147130213909,59.325181501159754,19.851875805475487,0.9835563532883179,1.0313837754768382,1.0294547224639694,0.9899011550216433,0.9731321775371841,0.9935376940560752,1.0713504131088125,1.02461780001686
8.204915905039655,2.067368879133536,0.10474606841333871,406.2875562471453,0.428583689111114,1.1347412808887198,0.9858588731938212,0.9758297585211198,70.14522654997708,16.923560104429285,0.6037515104483139,51.88993304485468,14.97924451567891,1.0599244432910429,0.8363399336044653,0.9736190986676369,0.8061221719812949,0.9533986872641106,0.8402780518928529,0.9015593322044049,0.9493985102098601
30.18503974521048,25.300461317036405,0.8132171260565403,88.37226365945702,14.632444402397214,8.059596777506323,0.0,0.025000904977618782,12.546897632247843,4.119741436982055,0.21295604874494528,2.2563413251527,0.2540799475361621,4.044935889745638,4.029397412227306,4.057730358657857,4.041667125315521,3.982063705144051,4.107935062338267,3.932499457779473,4.021028531747086
